"maxVal"	"cluster"	"correct"	"trueCluster"	"B2M.CD70.PD1.FAS.COM"	"BCL2.COMP"	"TP53.BIALLELIC"	"PI3K.MOD"	"BLC10.NOTCH2.A20.SPEN"	"CHROM.MOD.ENZYMES"	"HIST.COMP"	"NFKBALT.RASALT.JAK.STAT.ALT.RHOA.SGK1.KLH6.CD58.CD83"	"SUMC4.MUT"	"MYD88.L265"	"MYD88.OTHER"	"CD79B.MYD88.TBL1XR1.BLIMP.ETV6.ZC3H12A"	"SV.TP63"	"SV.BCL6"	"X21Q.AMP"	"SUM.CNAS.C2"	"SUMCNAS.C5"	"X2P16.1.AMP"	"X9P21.3.DEL"	"X18Q.AMP"
"dlbcl_ricover_692"	0.655488856343319	5	TRUE	5	2	0	0	2	2	0	7	4	17	0	0	2	0	0	0	6	1	2	0	0
"dlbcl_c_d_1148_nullpair"	0.663038381451735	5	TRUE	5	5	0	0	4	0	0	2	9	12	0	0	0	0	3	0	4	0	2	0	0
"dlbcl_ls951"	0.664714213617902	5	TRUE	5	2	0	0	1	0	0	0	6	6	0	0	0	0	0	1	5	0	1	0	0
"dlbcl_ricover_1045"	0.715474483471498	5	TRUE	5	2	0	0	0	0	0	2	6	10	0	2	2	0	0	0	2	2	0	0	0
"dlbcl_ricover_274"	0.715961408846163	5	TRUE	5	0	0	2	0	0	0	10	2	14	2	0	2	0	0	0	6	0	0	0	0
"dlbcl_dfci_dlbcl_goe08"	0.722915327348177	5	TRUE	5	4	0	0	0	2	0	4	4	10	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ls3866"	0.736555936604324	5	FALSE	1	0	0	0	0	2	0	2	2	4	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ls3499"	0.752759477547971	5	TRUE	5	2	0	0	0	0	0	5	2	7	0	0	0	0	0	0	3	0	2	0	0
"dlbcl_ricover_148"	0.762764168827693	5	TRUE	5	0	0	1	0	0	0	0	6	8	0	0	0	0	0	0	5	0	0	0	0
"dlbcl_ls3387"	0.764399488150742	5	TRUE	5	2	5	0	4	1	2	10	4	16	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_ricover_910"	0.785965984042237	5	FALSE	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_c_d_1151_nullpair"	0.786016161253061	5	TRUE	5	2	0	3	4	0	0	3	8	13	0	0	1	0	3	1	3	0	0	0	0
"dlbcl_ricover_342"	0.825663937777872	5	TRUE	5	0	0	0	2	0	0	0	2	4	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_985"	0.850899037425425	5	TRUE	5	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	5	0	1	0	0
"dlbcl_ricover_1138"	0.926320000745738	5	TRUE	5	4	0	0	0	2	0	4	12	17	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_mc_f139_ljf"	0.960886430765965	5	TRUE	5	2	0	0	0	0	2	4	14	23	0	0	2	0	0	1	6	0	1	0	0
"dlbcl_ls1899"	0.965731814743663	5	TRUE	5	0	0	0	0	0	0	1	2	7	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_ls2590"	0.96836113940156	5	TRUE	5	0	0	0	0	0	2	3	4	11	0	0	0	0	0	0	2	1	0	0	0
"dlbcl_ricover_338"	0.999999999999988	5	TRUE	5	2	0	0	0	0	0	0	4	8	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_1247"	0.999999999999999	5	TRUE	5	0	0	0	0	0	0	3	4	9	0	0	2	0	0	0	0	0	0	0	0
"dlbcl_ls3808"	1	5	TRUE	5	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ricover_361"	1	5	TRUE	5	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ricover_950"	1	5	TRUE	5	0	0	0	2	0	0	3	4	9	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ls3271"	1	5	TRUE	5	0	0	0	0	0	0	7	6	17	0	0	2	0	0	0	1	0	0	0	0
"dlbcl_ricover_102"	1	5	TRUE	5	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ricover_701"	1	5	TRUE	5	0	0	0	0	1	0	2	6	10	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ls2154"	1	5	FALSE	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
