"cluster"	"P1"	"P2"	"P3"	"P4"	"P5"	"HIST1H2AC"	"CARD11"	"SF3B1"	"LTB"	"ACTB"	"RHOA"	"HIST1H2BK"	"HIST1H2AM"	"TOX"	"ETS1"	"HIST1H1B"	"HIST1H1D"	"KLHL6"	"ZFP36L1"	"HIST1H1C"	"STAT3"	"HIST1H2BC"	"CD58"	"NFKBIA"	"CD83"	"BRAF"	"NFKBIE"	"HIST1H1E"	"SGK1"	"SV.MYC"	"X18Q21.33.BCL2..AMP"	"BTG1"	"PRDM1"	"HLA.A"	"X19Q.AMP"	"X19P13.2.DEL"	"ZC3H12A"	"GRHPR"	"X19Q13.42.AMP"	"TBL1XR1"	"X17Q25.1.DEL"	"PIM1"	"X18P.AMP"	"ETV6"	"MYD88"	"X3P.AMP"	"CD79B"	"X13Q.AMP"	"X18Q.AMP"	"X10Q23.31.DEL"	"X19Q13.32.DEL"	"X8Q12.1.DEL"	"X1Q42.12.DEL"	"X11Q23.3.AMP"	"X3Q28.AMP"	"X6Q.DEL"	"X12P13.2.DEL"	"X2Q22.2.DEL"	"X6P.AMP"	"X13Q31.3.AMP"	"X11Q.AMP"	"X5Q.AMP"	"X19P13.3.DEL"	"X13Q14.2.DEL"	"X17Q24.3.AMP"	"X8Q24.22.AMP"	"X18Q23.DEL"	"X1Q23.3.AMP"	"X3Q28.DEL"	"X1P36.32.DEL"	"X16Q12.1.DEL"	"X2P16.1.AMP"	"X3P21.31.DEL"	"X14Q32.31.DEL"	"X4Q21.22.DEL"	"X1P13.1.DEL"	"X1P36.11.DEL"	"X1P31.1.DEL"	"X4Q35.1.DEL"	"X9Q21.13.DEL"	"X9P21.3.DEL"	"X21Q.AMP"	"X17P11.2.DEL"	"X17P.DEL"	"TP53"	"PTEN"	"MEF2B"	"GNA13"	"IRF8"	"HVCN1"	"TNFRSF14"	"KMT2D"	"EZH2"	"CREBBP"	"SV.BCL2"	"BCL2"	"SV.CD274.PDCD1LG2"	"SPEN"	"HLA.B"	"ZEB2"	"SV.TP63"	"X5P.AMP"	"FAS"	"TMEM30A"	"NOTCH2"	"B2M"	"CD70"	"UBE2A"	"TNFAIP3"	"BCL10"	"SV.BCL6"
"DLBCL_LS843"	2	0.0128193922923596	0.942715412400076	0.0182402650790608	0.0134055379361439	0.0128193922923596	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_MC_F344_CJS"	2	0.0128126078444814	0.942742780620255	0.0182332788889094	0.013398724801873	0.0128126078444814	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_577"	2	0.0131085039343557	0.944596032579387	0.0154894749031933	0.0136974846487087	0.0131085039343557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_DFCI_DLBCL_GOE16"	2	0.0117665465634972	0.946965149401312	0.017153832558982	0.012347924912712	0.0117665465634972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1127_NULLPAIR"	2	0.0121805333953656	0.948326678312913	0.0145467822132656	0.0127654726830902	0.0121805333953656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS4616"	2	0.0113086231092756	0.948815266994749	0.0166797719463979	0.0118877148403019	0.0113086231092756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS4618"	2	0.0118898392392815	0.950027720608399	0.0141626822891788	0.0120299186238589	0.0118898392392815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS155"	2	0.0119149592958916	0.950083421551445	0.0120663059594068	0.0119149592958916	0.0140203538973648	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1157_NULLPAIR"	2	0.0117280179054336	0.951226759547938	0.0138700860612654	0.0116600741257094	0.0115150623596536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
"DLBCL_RICOVER_1013"	2	0.0104630815328871	0.952234545966938	0.0158017221653764	0.011037568801911	0.0104630815328871	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_MC_F358_WDS"	2	0.0104181298503285	0.9524164456583	0.015754937220829	0.0109923574202142	0.0104181298503285	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	2	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_469"	2	0.0100863442598966	0.95375943420969	0.0154092720601298	0.0106586052103872	0.0100863442598966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
"DLBCL_RICOVER_744"	2	0.00967930491114132	0.95540803026673	0.0149843320899006	0.0102490278210868	0.00967930491114132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	0	3	2	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0
"DLBCL_RICOVER_267"	2	0.0103044532544745	0.955876634519512	0.0126348950545326	0.0108795639170064	0.0103044532544745	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	2	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1110_NULLPAIR"	2	0.00896469005033019	0.95830525356933	0.0142357739427395	0.00952959238726979	0.00896469005033019	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	3	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
"DLBCL_LS1620"	2	0.00840980773073726	0.960557669514236	0.0136521044093069	0.00897061061498212	0.00840980773073726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	2	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1141_NULLPAIR"	2	0.00796415437509705	0.962368652630708	0.013181626785642	0.00852141183345575	0.00796415437509705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"DLBCL_LS1098"	2	0.00736945724945184	0.967716340562013	0.00962172592438413	0.00792301901469963	0.00736945724945184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	2	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"DLBCL_LS3309"	3	0.0146308146503897	0.474227270904109	0.481880285144722	0.0146308146503897	0.0146308146503897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	2	2	1	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	2	0	0	0	2	0	2	0	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1111_NULLPAIR"	3	0.0949609308576364	0.0949609308576364	0.619708373623379	0.0954088338037119	0.0949609308576364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_MC_F496DMP"	3	0.0603563423810433	0.0594013005174873	0.761439756066494	0.0594013005174873	0.0594013005174873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
"DLBCL_RICOVER_1060"	3	0.0575554711242631	0.0575554711242631	0.767333215140201	0.0600003714870094	0.0575554711242631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"DLBCL_LS3085"	3	0.0543078788057046	0.0543078788057046	0.782768484777182	0.0543078788057046	0.0543078788057046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_678"	3	0.0422994220760922	0.0422994220760922	0.828321235380045	0.0447804983916782	0.0422994220760922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1149_NULLPAIR"	3	0.0412500257256797	0.0412500257256797	0.833692483701751	0.0425574391212101	0.0412500257256797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS4054"	3	0.0355422912114623	0.0355422912114623	0.857224631777656	0.0361484945879575	0.0355422912114623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS1065"	3	0.0335870254692871	0.0335870254692871	0.864283411201111	0.0349555123910282	0.0335870254692871	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1165"	3	0.0306381539578008	0.030392813508581	0.869825095792074	0.038751123232963	0.030392813508581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1169"	3	0.0321830604280543	0.0321830604280543	0.870679252914408	0.0327715658014294	0.0321830604280543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS1668"	3	0.0308679505305381	0.0308679505305381	0.875939223638365	0.0314569247700211	0.0308679505305381	0	0	0	0	0	0	0	2	2	0	0	0	0	2	2	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	2	1	1	1	0	0	0	1	1	1	0	0	1	2	0	0	0	0	0	0	2	0	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_MC_F990_MNA"	3	0.0279222502823432	0.0279222502823432	0.879628112236713	0.0366051369162573	0.0279222502823432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	1	2	0	0	0	0	0	0	2	0	1	2	0	2	2	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
"DLBCL_LS3204"	3	0.0292434173301045	0.0292434173301045	0.882437058953165	0.0298326890565218	0.0292434173301045	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
"DLBCL_LS3245"	3	0.0270335798389027	0.036043674555015	0.882855585928277	0.0270335798389027	0.0270335798389027	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	2	1	1	0	0	1	0	0	0	1	0	0	0	2	0	2	0	0	0	0	2	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"DLBCL_MC_F500_ECU"	3	0.0293519756081011	0.0291286171933792	0.883262172811761	0.0291286171933792	0.0291286171933792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_DFCI_DLBCL_GOE05"	3	0.0274195023067468	0.0274195023067468	0.887704857616666	0.0300366354630941	0.0274195023067468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_623"	3	0.0277821926215342	0.0277821926215342	0.888281978720917	0.0283714434144799	0.0277821926215342	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1117_NULLPAIR"	3	0.0279144811868221	0.0276755741364015	0.888647696115086	0.0278382995622967	0.0279239489993941	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0
"DLBCL_MC_F729_MAN"	3	0.0267523200682557	0.0267523200682557	0.892401661477086	0.0273413783181462	0.0267523200682557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"DLBCL_MC_F959_ERM"	3	0.0261683220105995	0.0261683220105995	0.894697177000004	0.0267978569681975	0.0261683220105995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	3
"DLBCL_RICOVER_822"	3	0.0239618948382652	0.0239618948382652	0.901539666397423	0.0265746490877818	0.0239618948382652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1072"	3	0.0212284603537818	0.0212284603537818	0.914501125058325	0.0218134938803295	0.0212284603537818	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	2	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_496"	3	0.021207614706392	0.021207614706392	0.914564836833007	0.0218123190478166	0.021207614706392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS2328"	3	0.0175307964061536	0.0308046505857188	0.91660296019582	0.0175307964061536	0.0175307964061536	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	1	2	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	2	0	0	2	0	0	0	2	0	2	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
"DLBCL_MAYO_DLBCL_7359"	3	0.0198149856752347	0.0198149856752347	0.92015703402813	0.020398008946166	0.0198149856752347	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	2	0	1	0	1	1	1	1	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS146"	3	0.0191720083546476	0.0191720083546476	0.922730018188824	0.0197539567472332	0.0191720083546476	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	2	2	1	0	1	0	0	0	0	1	1	0	0	2	0	1	1	0	0	0	1	0	0	1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
"DLBCL_C_D_1126_NULLPAIR"	3	0.0187213404800709	0.0187213404800709	0.924533507356785	0.0193024712030026	0.0187213404800709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
